11,0,900,,mean,1176.351266,-0.298922939
7,0,1250,,,,0.079664177
3,0,1000,,,,-0.190755192
8,0,1800,,,,0.674586788
18,0,800,,,,-0.407090687
13,0,900,,,,-0.298922939
14,0,1500,,,,0.350083546
11,0,1500,,,,0.350083546
6,1,1200,,,,0.025580303
1,0,1200,,,,0.025580303
7,0,950,,,,-0.244839066
14,0,800,,,,-0.407090687
12,0,1850,,,,0.728670662
2,0,800,,,,-0.407090687
7,0,500,,,,-0.731593929
2,0,695,,,,-0.520666822
1,0,150,,,,-1.110181046
1,0,1200,,,,0.025580303
13,0,1000,,,,-0.190755192
7,1,954,,,,-0.240512356
1,0,900,,,,-0.298922939
20,0,4500,,,,3.595115971
13,0,1200,,,,0.025580303
15,1,2500,,,,1.431761021
17,0,800,,,,-0.407090687
17,0,900,,,,-0.298922939
5,0,600,,,,-0.623426182
14,0,600,,,,-0.623426182
8,0,3000,,,,1.972599758
4,0,900,,,,-0.298922939
20,0,1600,,,,0.458251293
2,0,700,,,,-0.515258434
10,0,2000,,,,0.890922283
20,0,1000,,,,-0.190755192
10,0,900,,,,-0.298922939
15,1,1650,,,,0.512335167
14,0,800,,,,-0.407090687
15,0,500,,,,-0.731593929
2,0,150,,,,-1.110181046
17,0,800,,,,-0.407090687
6,0,1000,,,,-0.190755192
6,0,1200,,,,0.025580303
2,0,600,,,,-0.623426182
5,0,1900,,,,0.782754536
4,0,400,,,,-0.839761677
14,0,600,,,,-0.623426182
9,0,800,,,,-0.407090687
16,0,700,,,,-0.515258434
1,1,2000,,,,0.890922283
15,1,2500,,,,1.431761021
13,0,1200,,,,0.025580303
5,0,600,,,,-0.623426182
5,0,300,,,,-0.947929424
7,0,500,,,,-0.731593929
2,0,750,,,,-0.461174561
12,0,1000,,,,-0.190755192
10,0,1500,,,,0.350083546
14,1,1700,,,,0.566419041
6,0,600,,,,-0.623426182
3,0,1400,,,,0.241915798
17,0,250,,,,-1.002013298
9,0,550,,,,-0.677510056
17,0,1200,,,,0.025580303
16,0,500,,,,-0.731593929
15,1,2200,,,,1.107257778
4,0,600,,,,-0.623426182
9,0,1600,,,,0.458251293
2,0,700,,,,-0.515258434
18,0,900,,,,-0.298922939
5,0,350,,,,-0.893845551
4,0,1000,,,,-0.190755192
2,0,450,,,,-0.785677803
18,0,2795,,,,1.750855876
19,0,1000,,,,-0.190755192
9,1,850,,,,-0.353006813
2,0,700,,,,-0.515258434
3,0,850,,,,-0.353006813
3,0,850,,,,-0.353006813
8,0,3500,,,,2.513438496
3,0,1500,,,,0.350083546
5,0,600,,,,-0.623426182
12,0,2000,,,,0.890922283
3,0,1000,,,,-0.190755192
13,0,750,,,,-0.461174561
2,0,600,,,,-0.623426182
13,0,1200,,,,0.025580303
13,0,350,,,,-0.893845551
1,0,1550,,,,0.404167419
1,0,1100,,,,-0.082587444
2,0,700,,,,-0.515258434
13,0,1200,,,,0.025580303
4,0,1500,,,,0.350083546
11,0,600,,,,-0.623426182
18,0,400,,,,-0.839761677
17,0,1000,,,,-0.190755192
12,0,1600,,,,0.458251293
1,0,1200,,,,0.025580303
11,0,800,,,,-0.407090687
1,1,2800,,,,1.756264263
6,0,1500,,,,0.350083546
5,0,550,,,,-0.677510056
13,0,1600,,,,0.458251293
10,0,900,,,,-0.298922939
15,0,1500,,,,0.350083546
8,0,1750,,,,0.620502914
14,1,1500,,,,0.350083546
17,0,1300,,,,0.133748051
7,0,400,,,,-0.839761677
16,0,799,,,,-0.408172364
11,0,1300,,,,0.133748051
13,0,750,,,,-0.461174561
14,0,995,,,,-0.196163579
6,0,600,,,,-0.623426182
14,0,900,,,,-0.298922939
16,0,2000,,,,0.890922283
18,0,1800,,,,0.674586788
11,0,1000,,,,-0.190755192
14,0,1300,,,,0.133748051
8,0,2500,,,,1.431761021
9,0,850,,,,-0.353006813
2,0,650,,,,-0.569342308
11,0,1200,,,,0.025580303
8,0,3900,,,,2.946109486
20,0,650,,,,-0.569342308
10,0,775,,,,-0.434132624
3,0,1000,,,,-0.190755192
13,0,500,,,,-0.731593929
13,0,500,,,,-0.731593929
9,0,650,,,,-0.569342308
9,0,900,,,,-0.298922939
3,0,1500,,,,0.350083546
13,0,1200,,,,0.025580303
8,0,3500,,,,2.513438496
1,0,1000,,,,-0.190755192
5,0,1800,,,,0.674586788
16,0,800,,,,-0.407090687
17,0,800,,,,-0.407090687
4,0,1200,,,,0.025580303
13,0,600,,,,-0.623426182
8,0,1500,,,,0.350083546
8,0,2500,,,,1.431761021
14,1,4500,,,,3.595115971
8,0,3200,,,,2.188935253
7,0,400,,,,-0.839761677
12,1,1000,,,,-0.190755192
3,0,850,,,,-0.353006813
17,0,725,,,,-0.488216498
17,0,800,,,,-0.407090687
12,0,2000,,,,0.890922283
4,0,675,,,,-0.542300371
17,1,800,,,,-0.407090687
12,0,1400,,,,0.241915798
5,0,100,,,,-1.164264919
20,0,500,,,,-0.731593929
5,0,250,,,,-1.002013298
10,0,1250,,,,0.079664177
14,0,800,,,,-0.407090687
1,0,1200,,,,0.025580303
17,0,675,,,,-0.542300371
13,0,1200,,,,0.025580303
16,0,650,,,,-0.569342308
20,0,550,,,,-0.677510056
2,0,650,,,,-0.569342308
7,0,450,,,,-0.785677803
17,0,400,,,,-0.839761677
17,0,900,,,,-0.298922939
16,0,1500,,,,0.350083546
14,0,1200,,,,0.025580303
1,0,2000,,,,0.890922283
2,0,200,,,,-1.056097172
8,0,3299,,,,2.296021323
4,0,900,,,,-0.298922939
6,0,1500,,,,0.350083546
13,0,1000,,,,-0.190755192
14,1,4500,,,,3.595115971
1,0,1200,,,,0.025580303
3,0,950,,,,-0.244839066
2,0,400,,,,-0.839761677
14,1,1000,,,,-0.190755192
12,0,1400,,,,0.241915798
7,0,800,,,,-0.407090687
4,0,675,,,,-0.542300371
13,0,1000,,,,-0.190755192
5,0,400,,,,-0.839761677
3,0,1500,,,,0.350083546
18,0,800,,,,-0.407090687
4,0,700,,,,-0.515258434
11,0,575,,,,-0.650468119
11,1,1200,,,,0.025580303
18,0,1000,,,,-0.190755192
17,1,700,,,,-0.515258434
1,0,500,,,,-0.731593929
4,0,450,,,,-0.785677803
3,0,1200,,,,0.025580303
5,0,4800,,,,3.919619213
9,0,1500,,,,0.350083546
15,0,2100,,,,0.999090031
17,0,750,,,,-0.461174561
11,0,500,,,,-0.731593929
4,0,1200,,,,0.025580303
8,0,1950,,,,0.836838409
14,0,1500,,,,0.350083546
20,0,1200,,,,0.025580303
17,0,600,,,,-0.623426182
2,0,1500,,,,0.350083546
14,1,1000,,,,-0.190755192
15,1,2200,,,,1.107257778
5,0,300,,,,-0.947929424
13,0,400,,,,-0.839761677
7,0,954,,,,-0.240512356
6,0,700,,,,-0.515258434
6,0,600,,,,-0.623426182
14,0,400,,,,-0.839761677
4,0,850,,,,-0.353006813
18,0,1200,,,,0.025580303
16,0,1500,,,,0.350083546
11,0,1300,,,,0.133748051
18,0,1800,,,,0.674586788
20,0,3500,,,,2.513438496
10,0,1400,,,,0.241915798
19,0,1000,,,,-0.190755192
9,1,750,,,,-0.461174561
11,0,1000,,,,-0.190755192
17,0,500,,,,-0.731593929
10,0,600,,,,-0.623426182
20,0,1500,,,,0.350083546
5,0,1200,,,,0.025580303
17,0,650,,,,-0.569342308
11,0,400,,,,-0.839761677
11,0,1500,,,,0.350083546
3,0,2000,,,,0.890922283
11,0,900,,,,-0.298922939
7,1,900,,,,-0.298922939
16,0,800,,,,-0.407090687
10,0,800,,,,-0.407090687
11,0,1800,,,,0.674586788
18,0,2000,,,,0.890922283
2,1,500,,,,-0.731593929
11,0,800,,,,-0.407090687
20,0,850,,,,-0.353006813
16,0,495,,,,-0.737002317
8,0,2000,,,,0.890922283
18,0,700,,,,-0.515258434
4,0,850,,,,-0.353006813
20,0,1200,,,,0.025580303
1,0,1200,,,,0.025580303
3,0,1200,,,,0.025580303
17,0,1000,,,,-0.190755192
9,0,650,,,,-0.569342308
17,1,1900,,,,0.782754536
4,0,1500,,,,0.350083546
17,0,375,,,,-0.866803614
18,0,1500,,,,0.350083546
3,0,795,,,,-0.412499074
1,0,500,,,,-0.731593929
7,0,750,,,,-0.461174561
13,0,650,,,,-0.569342308
2,0,750,,,,-0.461174561
20,0,2000,,,,0.890922283
18,0,1000,,,,-0.190755192
18,0,750,,,,-0.461174561
3,0,1000,,,,-0.190755192
4,0,900,,,,-0.298922939
18,0,1300,,,,0.133748051
17,0,495,,,,-0.737002317
2,0,650,,,,-0.569342308
11,0,850,,,,-0.353006813
17,0,800,,,,-0.407090687
11,0,1000,,,,-0.190755192
1,0,1200,,,,0.025580303
8,0,2000,,,,0.890922283
8,0,2000,,,,0.890922283
2,0,400,,,,-0.839761677
7,0,900,,,,-0.298922939
10,0,750,,,,-0.461174561
7,0,700,,,,-0.515258434
10,0,500,,,,-0.731593929
15,1,1900,,,,0.782754536
2,0,500,,,,-0.731593929
11,1,2500,,,,1.431761021
7,0,700,,,,-0.515258434
11,0,1800,,,,0.674586788
9,0,500,,,,-0.731593929
20,0,1200,,,,0.025580303
12,0,1200,,,,0.025580303
3,0,1400,,,,0.241915798
3,0,699,,,,-0.516340112
7,0,600,,,,-0.623426182
5,0,200,,,,-1.056097172
3,0,850,,,,-0.353006813
6,0,2000,,,,0.890922283
9,0,2200,,,,1.107257778
10,0,1500,,,,0.350083546
15,0,1500,,,,0.350083546
8,0,2000,,,,0.890922283
13,0,1200,,,,0.025580303
16,0,1000,,,,-0.190755192
8,1,3500,,,,2.513438496
1,0,400,,,,-0.839761677
4,0,500,,,,-0.731593929
6,0,550,,,,-0.677510056
11,0,1000,,,,-0.190755192
10,0,795,,,,-0.412499074
9,0,500,,,,-0.731593929
10,0,1000,,,,-0.190755192
18,0,450,,,,-0.785677803
10,0,2500,,,,1.431761021
13,0,800,,,,-0.407090687
5,0,2000,,,,0.890922283
14,0,750,,,,-0.461174561
8,0,1800,,,,0.674586788
4,0,500,,,,-0.731593929
1,0,1200,,,,0.025580303
9,0,600,,,,-0.623426182
17,0,850,,,,-0.353006813
18,0,950,,,,-0.244839066
14,0,850,,,,-0.353006813
9,1,1600,,,,0.458251293
14,0,1500,,,,0.350083546
4,0,700,,,,-0.515258434
7,0,1200,,,,0.025580303
18,0,2200,,,,1.107257778
10,0,1000,,,,-0.190755192
16,0,1200,,,,0.025580303
17,0,550,,,,-0.677510056
3,0,750,,,,-0.461174561
17,0,1400,,,,0.241915798
8,0,2000,,,,0.890922283
18,1,1900,,,,0.782754536
6,0,1250,,,,0.079664177
15,1,1700,,,,0.566419041
10,0,1000,,,,-0.190755192
1,0,1300,,,,0.133748051
8,0,3200,,,,2.188935253
11,0,800,,,,-0.407090687
8,1,3500,,,,2.513438496
13,0,450,,,,-0.785677803
4,0,750,,,,-0.461174561
11,1,2500,,,,1.431761021
16,0,950,,,,-0.244839066
11,0,300,,,,-0.947929424
16,0,1950,,,,0.836838409
20,0,750,,,,-0.461174561
11,0,500,,,,-0.731593929
3,0,1800,,,,0.674586788
5,0,800,,,,-0.407090687
12,0,1200,,,,0.025580303
17,0,800,,,,-0.407090687
3,0,1500,,,,0.350083546
5,0,100,,,,-1.164264919
15,0,1300,,,,0.133748051
18,0,2000,,,,0.890922283
15,0,500,,,,-0.731593929
7,0,150,,,,-1.110181046
7,0,600,,,,-0.623426182
13,0,300,,,,-0.947929424
8,0,2500,,,,1.431761021
19,0,1200,,,,0.025580303
7,0,1500,,,,0.350083546
20,0,900,,,,-0.298922939
4,0,1000,,,,-0.190755192
2,0,550,,,,-0.677510056
16,0,599,,,,-0.624507859
2,0,500,,,,-0.731593929
20,0,800,,,,-0.407090687
17,0,450,,,,-0.785677803
4,0,500,,,,-0.731593929
16,0,1200,,,,0.025580303
15,1,1600,,,,0.458251293
5,0,400,,,,-0.839761677
4,0,100,,,,-1.164264919
11,0,1800,,,,0.674586788
6,0,300,,,,-0.947929424
10,0,850,,,,-0.353006813
12,0,1200,,,,0.025580303
1,0,1800,,,,0.674586788
15,0,1000,,,,-0.190755192
16,0,800,,,,-0.407090687
13,0,1500,,,,0.350083546
14,0,1200,,,,0.025580303
14,0,1000,,,,-0.190755192
4,0,1200,,,,0.025580303
7,0,300,,,,-0.947929424
15,1,2500,,,,1.431761021
1,0,900,,,,-0.298922939
4,0,490,,,,-0.742410704
4,0,750,,,,-0.461174561
16,0,550,,,,-0.677510056
4,0,1600,,,,0.458251293
18,0,1500,,,,0.350083546
13,1,2000,,,,0.890922283
11,0,750,,,,-0.461174561
20,0,2000,,,,0.890922283
10,0,2500,,,,1.431761021
1,0,1200,,,,0.025580303
3,0,1200,,,,0.025580303
16,0,450,,,,-0.785677803
20,0,1500,,,,0.350083546
17,0,800,,,,-0.407090687
16,0,850,,,,-0.353006813
1,0,900,,,,-0.298922939
14,0,800,,,,-0.407090687
4,1,1250,,,,0.079664177
9,0,700,,,,-0.515258434
18,0,600,,,,-0.623426182
3,0,1000,,,,-0.190755192
18,0,700,,,,-0.515258434
5,0,795,,,,-0.412499074
9,0,700,,,,-0.515258434
11,0,750,,,,-0.461174561
10,1,1250,,,,0.079664177
18,0,1500,,,,0.350083546
2,0,1500,,,,0.350083546
17,0,695,,,,-0.520666822
18,0,1500,,,,0.350083546
11,0,750,,,,-0.461174561
2,0,800,,,,-0.407090687
8,0,3000,,,,1.972599758
2,0,950,,,,-0.244839066
11,0,900,,,,-0.298922939
1,0,900,,,,-0.298922939
2,0,500,,,,-0.731593929
7,0,700,,,,-0.515258434
2,0,150,,,,-1.110181046
18,0,1200,,,,0.025580303
1,0,1000,,,,-0.190755192
3,0,1400,,,,0.241915798
20,0,1650,,,,0.512335167
10,0,1400,,,,0.241915798
15,0,2000,,,,0.890922283
7,0,800,,,,-0.407090687
6,0,800,,,,-0.407090687
8,0,3500,,,,2.513438496
11,0,2400,,,,1.323593273
11,0,900,,,,-0.298922939
1,0,650,,,,-0.569342308
3,0,1500,,,,0.350083546
15,1,1600,,,,0.458251293
6,0,1800,,,,0.674586788
2,0,600,,,,-0.623426182
6,0,1200,,,,0.025580303
13,0,600,,,,-0.623426182
2,0,200,,,,-1.056097172
5,0,2000,,,,0.890922283
7,0,954,,,,-0.240512356
12,0,1400,,,,0.241915798
5,1,1200,,,,0.025580303
5,0,2500,,,,1.431761021
5,0,400,,,,-0.839761677
2,0,400,,,,-0.839761677
10,1,2500,,,,1.431761021
9,0,850,,,,-0.353006813
4,0,700,,,,-0.515258434
19,0,1000,,,,-0.190755192
7,0,400,,,,-0.839761677
12,0,1400,,,,0.241915798
20,0,1500,,,,0.350083546
7,0,1200,,,,0.025580303
9,0,500,,,,-0.731593929
7,0,1475,,,,0.323041609
16,0,2500,,,,1.431761021
2,0,300,,,,-0.947929424
15,0,1500,,,,0.350083546
19,1,2000,,,,0.890922283
18,0,1300,,,,0.133748051
14,0,900,,,,-0.298922939
7,0,300,,,,-0.947929424
20,0,2395,,,,1.318184886
6,0,550,,,,-0.677510056
10,0,650,,,,-0.569342308
16,0,3000,,,,1.972599758
4,0,550,,,,-0.677510056
7,0,1200,,,,0.025580303
1,1,2000,,,,0.890922283
1,1,1700,,,,0.566419041
2,0,50,,,,-1.218348793
10,0,1400,,,,0.241915798
3,1,1350,,,,0.187831924
4,0,950,,,,-0.244839066
11,0,900,,,,-0.298922939
16,0,350,,,,-0.893845551
7,0,500,,,,-0.731593929
18,0,500,,,,-0.731593929
14,0,1000,,,,-0.190755192
5,0,650,,,,-0.569342308
20,0,2000,,,,0.890922283
4,0,400,,,,-0.839761677
6,0,500,,,,-0.731593929
9,0,1500,,,,0.350083546
17,0,800,,,,-0.407090687
4,0,1200,,,,0.025580303
15,0,3200,,,,2.188935253
16,0,799,,,,-0.408172364
14,1,3500,,,,2.513438496
9,0,700,,,,-0.515258434
18,0,1500,,,,0.350083546
10,0,1000,,,,-0.190755192
14,1,1200,,,,0.025580303
10,0,1850,,,,0.728670662
2,0,300,,,,-0.947929424
9,0,300,,,,-0.947929424
5,0,300,,,,-0.947929424
11,1,1200,,,,0.025580303
20,0,850,,,,-0.353006813
10,0,650,,,,-0.569342308
9,0,700,,,,-0.515258434
17,0,1000,,,,-0.190755192
7,0,1000,,,,-0.190755192
5,0,1000,,,,-0.190755192
9,0,795,,,,-0.412499074
13,0,600,,,,-0.623426182
4,0,850,,,,-0.353006813
14,0,200,,,,-1.056097172
3,0,1200,,,,0.025580303
18,0,800,,,,-0.407090687
15,0,1500,,,,0.350083546
17,0,700,,,,-0.515258434
16,0,1200,,,,0.025580303
11,0,1200,,,,0.025580303
10,0,750,,,,-0.461174561
2,0,600,,,,-0.623426182
7,0,1000,,,,-0.190755192
18,0,1800,,,,0.674586788
17,0,500,,,,-0.731593929
16,0,800,,,,-0.407090687
10,0,1500,,,,0.350083546
8,0,2000,,,,0.890922283
7,0,950,,,,-0.244839066
14,1,1400,,,,0.241915798
14,1,1800,,,,0.674586788
8,0,2000,,,,0.890922283
16,0,799,,,,-0.408172364
7,0,450,,,,-0.785677803
2,0,300,,,,-0.947929424
18,0,900,,,,-0.298922939
7,0,750,,,,-0.461174561
5,0,400,,,,-0.839761677
7,0,700,,,,-0.515258434
9,0,700,,,,-0.515258434
6,0,1500,,,,0.350083546
20,0,800,,,,-0.407090687
14,1,1800,,,,0.674586788
7,0,750,,,,-0.461174561
3,1,1845,,,,0.723262274
5,0,600,,,,-0.623426182
3,0,1500,,,,0.350083546
5,1,600,,,,-0.623426182
14,0,1100,,,,-0.082587444
7,0,600,,,,-0.623426182
3,1,2800,,,,1.756264263
13,1,654,,,,-0.565015598
6,0,600,,,,-0.623426182
18,0,1800,,,,0.674586788
9,0,1200,,,,0.025580303
16,0,400,,,,-0.839761677
6,0,600,,,,-0.623426182
10,0,600,,,,-0.623426182
4,0,1000,,,,-0.190755192
13,0,1000,,,,-0.190755192
7,0,600,,,,-0.623426182
13,0,1500,,,,0.350083546
8,0,3500,,,,2.513438496
20,0,900,,,,-0.298922939
20,0,1250,,,,0.079664177
16,0,800,,,,-0.407090687
4,0,500,,,,-0.731593929
13,0,1500,,,,0.350083546
8,0,2500,,,,1.431761021
1,0,800,,,,-0.407090687
20,0,950,,,,-0.244839066
17,0,600,,,,-0.623426182
13,0,500,,,,-0.731593929
1,0,900,,,,-0.298922939
19,0,1000,,,,-0.190755192
17,0,800,,,,-0.407090687
3,0,1500,,,,0.350083546
14,1,1800,,,,0.674586788
20,1,1500,,,,0.350083546
20,1,1800,,,,0.674586788
13,0,300,,,,-0.947929424
3,1,1845,,,,0.723262274
9,0,500,,,,-0.731593929
6,0,550,,,,-0.677510056
20,0,650,,,,-0.569342308
1,0,400,,,,-0.839761677
5,0,350,,,,-0.893845551
10,0,895,,,,-0.304331327
10,0,850,,,,-0.353006813
14,1,1000,,,,-0.190755192
6,0,1000,,,,-0.190755192
16,0,800,,,,-0.407090687
5,0,1280,,,,0.112114501
6,0,200,,,,-1.056097172
17,0,600,,,,-0.623426182
13,0,800,,,,-0.407090687
7,0,800,,,,-0.407090687
14,0,675,,,,-0.542300371
4,0,725,,,,-0.488216498
20,0,1500,,,,0.350083546
16,0,800,,,,-0.407090687
18,0,900,,,,-0.298922939
10,0,500,,,,-0.731593929
1,0,1200,,,,0.025580303
17,0,650,,,,-0.569342308
20,0,2500,,,,1.431761021
6,0,550,,,,-0.677510056
4,0,1500,,,,0.350083546
20,0,750,,,,-0.461174561
16,0,1200,,,,0.025580303
1,0,1000,,,,-0.190755192
11,0,1000,,,,-0.190755192
15,0,1500,,,,0.350083546
10,0,1200,,,,0.025580303
3,0,1950,,,,0.836838409
13,0,1000,,,,-0.190755192
1,0,1000,,,,-0.190755192
2,0,500,,,,-0.731593929
1,0,700,,,,-0.515258434
17,0,500,,,,-0.731593929
10,0,1700,,,,0.566419041
17,0,700,,,,-0.515258434
16,0,700,,,,-0.515258434
18,0,1200,,,,0.025580303
17,0,150,,,,-1.110181046
20,0,1500,,,,0.350083546
4,0,350,,,,-0.893845551
3,0,400,,,,-0.839761677
7,0,600,,,,-0.623426182
4,0,1000,,,,-0.190755192
9,0,400,,,,-0.839761677
6,0,575,,,,-0.650468119
9,0,1200,,,,0.025580303
9,0,750,,,,-0.461174561
10,0,800,,,,-0.407090687
13,0,1600,,,,0.458251293
16,0,600,,,,-0.623426182
8,0,9000,,,,8.462664608
17,0,750,,,,-0.461174561
4,0,1500,,,,0.350083546
3,1,3500,,,,2.513438496
4,0,850,,,,-0.353006813
18,0,400,,,,-0.839761677
2,0,500,,,,-0.731593929
1,0,1200,,,,0.025580303
11,0,2500,,,,1.431761021
5,0,700,,,,-0.515258434
9,0,650,,,,-0.569342308
1,0,650,,,,-0.569342308
7,0,750,,,,-0.461174561
10,0,750,,,,-0.461174561
2,0,300,,,,-0.947929424
13,0,650,,,,-0.569342308
13,0,1000,,,,-0.190755192
2,1,700,,,,-0.515258434
2,0,900,,,,-0.298922939
20,1,1000,,,,-0.190755192
8,0,1900,,,,0.782754536
12,1,1000,,,,-0.190755192
20,0,1800,,,,0.674586788
18,0,1500,,,,0.350083546
3,0,1800,,,,0.674586788
14,0,800,,,,-0.407090687
12,0,2000,,,,0.890922283
5,0,400,,,,-0.839761677
13,0,300,,,,-0.947929424
2,0,400,,,,-0.839761677
10,0,800,,,,-0.407090687
2,0,400,,,,-0.839761677
18,1,1000,,,,-0.190755192
14,1,2500,,,,1.431761021
1,1,5000,,,,4.135954708
7,0,600,,,,-0.623426182
14,1,1800,,,,0.674586788
10,0,650,,,,-0.569342308
8,0,3500,,,,2.513438496
18,0,1300,,,,0.133748051
20,0,750,,,,-0.461174561
10,0,550,,,,-0.677510056
10,0,700,,,,-0.515258434
14,1,1800,,,,0.674586788
17,0,750,,,,-0.461174561
18,0,1000,,,,-0.190755192
4,0,1000,,,,-0.190755192
10,0,1800,,,,0.674586788
18,0,1300,,,,0.133748051
5,0,1200,,,,0.025580303
20,0,1000,,,,-0.190755192
9,0,650,,,,-0.569342308
6,1,1200,,,,0.025580303
4,1,1000,,,,-0.190755192
20,0,2000,,,,0.890922283
13,0,895,,,,-0.304331327
10,0,750,,,,-0.461174561
20,0,1250,,,,0.079664177
17,0,695,,,,-0.520666822
11,1,1200,,,,0.025580303
8,0,1800,,,,0.674586788
20,0,700,,,,-0.515258434
6,0,1500,,,,0.350083546
17,0,400,,,,-0.839761677
15,0,2200,,,,1.107257778
12,0,1000,,,,-0.190755192
5,0,300,,,,-0.947929424
11,0,600,,,,-0.623426182
11,0,1000,,,,-0.190755192
18,1,1250,,,,0.079664177
11,0,1000,,,,-0.190755192
2,0,500,,,,-0.731593929
16,0,400,,,,-0.839761677
6,0,850,,,,-0.353006813
19,0,1000,,,,-0.190755192
14,0,1050,,,,-0.136671318
8,0,2250,,,,1.161341652
4,0,1200,,,,0.025580303
3,0,1300,,,,0.133748051
3,0,1170,,,,-0.006870021
5,0,500,,,,-0.731593929
2,0,600,,,,-0.623426182
7,1,700,,,,-0.515258434
11,0,500,,,,-0.731593929
4,0,400,,,,-0.839761677
4,0,900,,,,-0.298922939
20,0,850,,,,-0.353006813
18,0,700,,,,-0.515258434
17,0,750,,,,-0.461174561
10,0,900,,,,-0.298922939
16,0,800,,,,-0.407090687
5,0,700,,,,-0.515258434
3,0,1500,,,,0.350083546
9,0,1000,,,,-0.190755192
19,0,1000,,,,-0.190755192
20,0,750,,,,-0.461174561
18,0,600,,,,-0.623426182
18,0,1500,,,,0.350083546
1,1,1650,,,,0.512335167
4,0,850,,,,-0.353006813
2,0,500,,,,-0.731593929
17,0,825,,,,-0.38004875
3,0,1500,,,,0.350083546
10,0,1200,,,,0.025580303
19,0,1000,,,,-0.190755192
2,0,350,,,,-0.893845551
15,0,2000,,,,0.890922283
17,0,799,,,,-0.408172364
19,0,800,,,,-0.407090687
15,0,1100,,,,-0.082587444
20,0,600,,,,-0.623426182
2,0,650,,,,-0.569342308
4,0,700,,,,-0.515258434
14,0,350,,,,-0.893845551
16,0,1400,,,,0.241915798
9,0,7450,,,,6.786064522
13,0,400,,,,-0.839761677
8,0,1400,,,,0.241915798
20,1,1200,,,,0.025580303
4,0,850,,,,-0.353006813
3,0,700,,,,-0.515258434
6,0,700,,,,-0.515258434
17,0,650,,,,-0.569342308
14,0,1200,,,,0.025580303
7,0,500,,,,-0.731593929
12,0,1200,,,,0.025580303
1,0,1000,,,,-0.190755192
6,0,1500,,,,0.350083546
11,0,1100,,,,-0.082587444
20,0,1200,,,,0.025580303
8,0,3299,,,,2.296021323
6,0,1000,,,,-0.190755192
7,0,800,,,,-0.407090687
11,0,1300,,,,0.133748051
8,0,4700,,,,3.811451466
18,0,500,,,,-0.731593929
3,0,1200,,,,0.025580303
18,0,500,,,,-0.731593929
6,0,500,,,,-0.731593929
6,0,500,,,,-0.731593929
13,1,1000,,,,-0.190755192
17,0,700,,,,-0.515258434
1,0,900,,,,-0.298922939
4,0,700,,,,-0.515258434
9,0,250,,,,-1.002013298
6,0,800,,,,-0.407090687
17,0,600,,,,-0.623426182
16,0,2000,,,,0.890922283
4,0,850,,,,-0.353006813
18,0,1300,,,,0.133748051
8,0,1800,,,,0.674586788
5,0,1500,,,,0.350083546
10,0,850,,,,-0.353006813
4,0,650,,,,-0.569342308
18,0,1600,,,,0.458251293
